Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Duration,Returned
41118,CA-2012-162201,6/8/2012,6/12/2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Saint Petersburg,Florida,United States,US,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,1.64,Medium,4,No
41116,CA-2012-162201,6/8/2012,6/12/2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Saint Petersburg,Florida,United States,US,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9,3,0.2,3.15,0.49,Medium,4,No
41115,CA-2012-162201,6/8/2012,6/12/2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Saint Petersburg,Florida,United States,US,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,4.448,2,0.2,0.3336,0.33,Medium,4,No
36943,CA-2012-104241,1/4/2012,1/9/2012,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Alexandria,Virginia,United States,US,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,0,69.1992,20.15,High,5,No
34270,CA-2014-111808,12/17/2014,12/21/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,Tulsa,Oklahoma,United States,US,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0,5.184,0.63,High,4,No
34647,CA-2013-147536,12/27/2013,1/1/2014,Standard Class,AR-10510,Andrew Roberts,Consumer,New York City,New York,United States,US,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.8937,10.05,Medium,5,No
32057,CA-2012-112319,8/31/2012,9/5/2012,Standard Class,AR-10510,Andrew Roberts,Consumer,Los Angeles,California,United States,US,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9,0,27.9936,7.98,High,5,No
31906,US-2011-105767,5/23/2011,5/27/2011,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,United States,US,East,TEC-PH-10003092,Technology,Phones,Motorola L804,55.188,2,0.4,-10.1178,4.88,Medium,4,No
31905,US-2011-105767,5/23/2011,5/27/2011,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-AR-10001246,Office Supplies,Art,Newell 317,21.168,9,0.2,2.3814,1.26,Medium,4,No
31904,US-2011-105767,5/23/2011,5/27/2011,Standard Class,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.282,2,0.7,-2.6256,0.2,Medium,4,No
37121,CA-2011-115056,5/2/2011,5/2/2011,Same Day,AR-10510,Andrew Roberts,Consumer,Columbus,Ohio,United States,US,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.136,3,0.2,1.9602,6.94,High,0,No
39926,CA-2012-164084,9/7/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,United States,US,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,22.01,Medium,5,No
39924,CA-2012-164084,9/7/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,United States,US,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90,5,0,16.2,4.4,Medium,5,No
39923,CA-2012-164084,9/7/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,United States,US,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.9702,3.81,Medium,5,No
39927,CA-2012-164084,9/7/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,United States,US,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,4,0,2.3892,0.35,Medium,5,No
39925,CA-2012-164084,9/7/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,New York City,New York,United States,US,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,0.23,Medium,5,No
40087,CA-2012-169572,9/6/2012,9/12/2012,Standard Class,AG-10525,Andy Gerbode,Corporate,Richmond,Virginia,United States,US,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,9,0,21.4452,4.21,Medium,6,No
38585,CA-2011-158281,9/2/2011,9/7/2011,Standard Class,AG-10525,Andy Gerbode,Corporate,Houston,Texas,United States,US,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.2705,44.72,Medium,5,No
31611,CA-2011-167850,8/9/2011,8/16/2011,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,United States,US,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298,20.62,Low,7,No
31612,CA-2011-167850,8/9/2011,8/16/2011,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,United States,US,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432,1.76,Low,7,No
32803,CA-2014-154935,12/25/2014,12/30/2014,Standard Class,AR-10540,Andy Reiter,Consumer,New York City,New York,United States,US,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,3,0.2,5.5875,1.07,Medium,5,No
37817,CA-2014-138289,1/17/2014,1/19/2014,Second Class,AR-10540,Andy Reiter,Consumer,Jackson,Michigan,United States,US,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4,0,2504.2216,567.95,High,2,No
37818,CA-2014-138289,1/17/2014,1/19/2014,Second Class,AR-10540,Andy Reiter,Consumer,Jackson,Michigan,United States,US,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.6408,36.2,High,2,No
37819,CA-2014-138289,1/17/2014,1/19/2014,Second Class,AR-10540,Andy Reiter,Consumer,Jackson,Michigan,United States,US,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7,0,25.2315,2.82,High,2,No
36653,CA-2013-138037,9/30/2013,10/4/2013,Standard Class,AR-10540,Andy Reiter,Consumer,San Francisco,California,United States,US,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534,0.87,Medium,4,No
33449,CA-2012-123505,11/22/2012,11/26/2012,Standard Class,AR-10540,Andy Reiter,Consumer,Quincy,Massachusetts,United States,US,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,2.28,High,4,No
38757,US-2012-136987,4/11/2012,4/14/2012,Second Class,AR-10540,Andy Reiter,Consumer,Los Angeles,California,United States,US,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,60.49,Medium,3,Yes
38758,US-2012-136987,4/11/2012,4/14/2012,Second Class,AR-10540,Andy Reiter,Consumer,Los Angeles,California,United States,US,West,OFF-PA-10003127,Office Supplies,Paper,Staples,52.76,2,0,24.2696,1.59,Medium,3,Yes
35286,CA-2011-122588,11/25/2011,11/27/2011,Second Class,AR-10540,Andy Reiter,Consumer,Woonsocket,Rhode Island,United States,US,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0,20.1248,2.72,High,2,No
34260,CA-2014-137428,12/17/2014,12/22/2014,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,United States,US,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184,2,0.2,6.074,14.56,High,5,Yes
34262,CA-2014-137428,12/17/2014,12/22/2014,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,United States,US,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.584,3.31,High,5,Yes
34259,CA-2014-137428,12/17/2014,12/22/2014,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,United States,US,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568,2,0.2,9.1764,2.88,High,5,Yes
34261,CA-2014-137428,12/17/2014,12/22/2014,Second Class,AY-10555,Andy Yotov,Corporate,Oceanside,California,United States,US,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32,5,0.2,8.208,2.2,High,5,Yes
40204,CA-2013-139934,12/19/2013,12/21/2013,First Class,AY-10555,Andy Yotov,Corporate,San Francisco,California,United States,US,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,7,0.2,6.6976,9.66,Medium,2,No
39986,CA-2011-101427,12/26/2011,12/30/2011,Standard Class,AY-10555,Andy Yotov,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,3,0.2,1.1022,0.58,Medium,4,No
37313,CA-2011-102652,4/6/2011,4/12/2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,US,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129,4.35,Medium,6,Yes
37312,CA-2011-102652,4/6/2011,4/12/2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,US,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0,15.6332,2.77,Medium,6,Yes
37315,CA-2011-102652,4/6/2011,4/12/2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,US,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0,26.6304,2.28,Medium,6,Yes
37314,CA-2011-102652,4/6/2011,4/12/2011,Standard Class,AY-10555,Andy Yotov,Corporate,Los Angeles,California,United States,US,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.3312,2.11,Medium,6,Yes
38254,CA-2013-157588,7/15/2013,7/20/2013,Standard Class,AR-10570,Anemone Ratner,Consumer,Columbus,Georgia,United States,US,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525,4.11,Medium,5,No
38253,CA-2013-157588,7/15/2013,7/20/2013,Standard Class,AR-10570,Anemone Ratner,Consumer,Columbus,Georgia,United States,US,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0,17.108,2.73,Medium,5,No
35507,CA-2014-109715,12/10/2014,12/15/2014,Standard Class,AH-10585,Angele Hood,Consumer,Chicago,Illinois,United States,US,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,1.62,Medium,5,No
37327,US-2014-152492,7/7/2014,7/7/2014,Same Day,AH-10585,Angele Hood,Consumer,Miami,Florida,United States,US,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,53.73,Critical,0,No
40723,CA-2013-160479,9/16/2013,9/21/2013,Standard Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,United States,US,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,2.49,Medium,5,No
35602,CA-2011-162278,10/26/2011,10/30/2011,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,United States,US,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,45.79,Medium,4,No
35601,CA-2011-162278,10/26/2011,10/30/2011,Second Class,AH-10585,Angele Hood,Consumer,Seattle,Washington,United States,US,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0,3.196,3.5,Medium,4,No
32664,US-2014-155425,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,202.24,High,1,No
32663,US-2014-155425,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,54.51,High,1,No
32662,US-2014-155425,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,46.69,High,1,No
32661,US-2014-155425,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,19.24,High,1,No
32660,US-2014-155425,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,Tucson,Arizona,United States,US,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,9.8,High,1,No
39050,CA-2012-158323,11/30/2012,12/3/2012,First Class,AB-10600,Ann Blume,Corporate,Jacksonville,North Carolina,United States,US,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,2.43,High,3,No
35513,CA-2012-111234,2/18/2012,2/22/2012,Standard Class,AB-10600,Ann Blume,Corporate,Los Angeles,California,United States,US,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352,0.7,Medium,4,No
35427,CA-2011-115336,11/18/2011,11/25/2011,Standard Class,AB-10600,Ann Blume,Corporate,Chicago,Illinois,United States,US,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892,1.85,Low,7,No
34997,CA-2014-169411,12/25/2014,12/30/2014,Standard Class,AC-10615,Ann Chong,Corporate,Rochester,New York,United States,US,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0,6.8274,3.42,High,5,No
33250,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735,206.87,High,4,No
33245,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262,43.54,High,4,No
33252,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,32.33,High,4,No
33253,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128,31.47,High,4,No
33248,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0,57.4113,20.24,High,4,No
33243,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2,0,6.468,4.09,High,4,No
33247,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208,2.48,High,4,No
33254,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0,7.704,1.94,High,4,No
33244,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,3.462,1.76,High,4,No
33249,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072,1.56,High,4,No
33246,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642,1.39,High,4,No
33251,CA-2014-157987,9/3/2014,9/7/2014,Standard Class,AC-10615,Ann Chong,Corporate,New York City,New York,United States,US,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214,0.78,High,4,No
40826,CA-2014-101637,3/25/2014,3/26/2014,Same Day,AC-10615,Ann Chong,Corporate,Beaumont,Texas,United States,US,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2,0.2,0.9576,0.25,Medium,1,No
37324,CA-2014-136007,2/24/2014,3/3/2014,Standard Class,AC-10615,Ann Chong,Corporate,Seattle,Washington,United States,US,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,9.74,Low,7,No
37323,CA-2014-136007,2/24/2014,3/3/2014,Standard Class,AC-10615,Ann Chong,Corporate,Seattle,Washington,United States,US,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0,0.336,1.32,Low,7,No
38768,CA-2012-100734,9/15/2012,9/20/2012,Standard Class,AC-10615,Ann Chong,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,7.6,Medium,5,No
38767,CA-2012-100734,9/15/2012,9/20/2012,Standard Class,AC-10615,Ann Chong,Corporate,Philadelphia,Pennsylvania,United States,US,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,0.18,Medium,5,No
32283,CA-2014-100314,9/30/2014,10/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,United States,US,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868,7.55,Medium,6,No
32282,CA-2014-100314,9/30/2014,10/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,United States,US,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392,2.24,Medium,6,No
32281,CA-2014-100314,9/30/2014,10/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,United States,US,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896,0.49,Medium,6,No
33212,CA-2014-124597,5/1/2014,5/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,United States,US,South,OFF-AR-10002280,Office Supplies,Art,Staples,15.528,3,0.2,4.8525,0.72,Medium,5,No
33213,CA-2014-124597,5/1/2014,5/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,United States,US,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844,0.71,Medium,5,No
33211,CA-2014-124597,5/1/2014,5/6/2014,Standard Class,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,United States,US,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,0.28,Medium,5,No
40081,US-2014-129224,3/18/2014,3/24/2014,Standard Class,AS-10630,Ann Steele,Home Office,Knoxville,Tennessee,United States,US,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,0.22,Medium,6,No
37761,US-2013-155404,9/23/2013,9/29/2013,Standard Class,AS-10630,Ann Steele,Home Office,Louisville,Kentucky,United States,US,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.3744,0.88,Medium,6,No
35752,US-2012-146745,9/3/2012,9/8/2012,Standard Class,AS-10630,Ann Steele,Home Office,San Francisco,California,United States,US,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,0.2,-12.9568,3.99,Medium,5,No
35753,US-2012-146745,9/3/2012,9/8/2012,Standard Class,AS-10630,Ann Steele,Home Office,San Francisco,California,United States,US,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2.1492,0.71,Medium,5,No
39387,CA-2011-101392,12/7/2011,12/13/2011,Standard Class,AS-10630,Ann Steele,Home Office,Seattle,Washington,United States,US,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0,70.0336,23.68,Medium,6,No
33707,CA-2011-162684,8/1/2011,8/6/2011,Standard Class,AS-10630,Ann Steele,Home Office,Philadelphia,Pennsylvania,United States,US,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,2,0.2,1.917,0.77,High,5,No
38786,CA-2014-157196,11/6/2014,11/10/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,San Diego,California,United States,US,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208,0.23,Medium,4,Yes
37334,CA-2013-131205,9/5/2013,9/9/2013,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,United States,US,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0,54.6912,20.35,High,4,No
37335,CA-2013-131205,9/5/2013,9/9/2013,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,United States,US,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0,5.1968,13.23,High,4,No
37333,CA-2013-131205,9/5/2013,9/9/2013,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,United States,US,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614,4.14,High,4,No
37336,CA-2013-131205,9/5/2013,9/9/2013,Standard Class,AA-10645,Anna Andreadi,Consumer,Georgetown,Kentucky,United States,US,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0,2.5344,0.67,High,4,No
35750,CA-2013-147137,7/5/2013,7/7/2013,First Class,AA-10645,Anna Andreadi,Consumer,San Francisco,California,United States,US,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,137.45,High,2,No
35751,CA-2013-147137,7/5/2013,7/7/2013,First Class,AA-10645,Anna Andreadi,Consumer,San Francisco,California,United States,US,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.5584,5.79,High,2,No
35749,CA-2013-147137,7/5/2013,7/7/2013,First Class,AA-10645,Anna Andreadi,Consumer,San Francisco,California,United States,US,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,5.16,High,2,No
35748,CA-2013-147137,7/5/2013,7/7/2013,First Class,AA-10645,Anna Andreadi,Consumer,San Francisco,California,United States,US,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,4.59,High,2,No
39306,CA-2012-110863,11/17/2012,11/24/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,United States,US,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0,383.931,121.4,Medium,7,No
39304,CA-2012-110863,11/17/2012,11/24/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,United States,US,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124,7.82,Medium,7,No
39305,CA-2012-110863,11/17/2012,11/24/2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,United States,US,Central,OFF-PA-10000474,Office Supplies,Paper,Staples,106.32,3,0,49.9704,6.62,Medium,7,No
39300,CA-2011-143210,12/1/2011,12/3/2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,United States,US,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0,78.851,62.54,High,2,No
39301,CA-2011-143210,12/1/2011,12/3/2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,United States,US,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0,15.5856,5.84,High,2,No
39302,CA-2011-143210,12/1/2011,12/3/2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,United States,US,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406,1.27,High,2,No
35319,CA-2011-154963,6/22/2011,6/27/2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,United States,US,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93,5,0.3,0,88.3,High,5,No
35317,CA-2011-154963,6/22/2011,6/27/2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,United States,US,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058,3,0.3,-4.8588,19.06,High,5,No
35318,CA-2011-154963,6/22/2011,6/27/2011,Standard Class,AA-10645,Anna Andreadi,Consumer,Chester,Pennsylvania,United States,US,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,82.782,3,0.4,-15.1767,8.36,High,5,No
34139,CA-2014-135650,3/24/2014,3/28/2014,Standard Class,AC-10660,Anna Chung,Consumer,Huntsville,Texas,United States,US,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.3388,20.44,High,4,No
